	Firmicutes-Bacillaceae	Spirochaetes-Spirochaetaceae	Firmicutes-Clostridiaceae	Proteobacteria-Nitrospinaceae	Firmicutes-Anaeroplasmataceae	Verrucomicrobia-Verrucomicrobiaceae	Firmicutes-Carnobacteriaceae	Firmicutes-Ruminococcaceae	Firmicutes-Family_XVIII_Incertae_Sedis	Proteobacteria-Comamonadaceae	Proteobacteria-Piscirickettsiaceae	Candidate_division_TM7-unclassified	Planctomycetes-unclassified	Proteobacteria-Candidatus_Midichloria	Proteobacteria-VHS-B3-70	Proteobacteria-GOBB3-C201	Actinobacteria-Bifidobacteriales	Actinobacteria-AKIW543	Bacteroidetes-BSV13	Bacteroidetes-Cytophagaceae	Firmicutes-Halanaerobiaceae	Firmicutes-Family_XI_Incertae_Sedis	Bacteroidetes-Sphingobacteriaceae	Bacteroidetes-RF16	Proteobacteria-Sphingomonadaceae	Proteobacteria-Desulfonatronaceae	Proteobacteria-Rhodospirillaceae	Bacteroidetes-WCHB1-32	Nitrospirae-Nitrospiraceae	Bacteroidetes-PHOS-HE51	Bacteroidetes-Marinilabiaceae	Proteobacteria-Candidatus_Odyssella	Proteobacteria-Cardiobacteriaceae	Proteobacteria-Burkholderiaceae	Synergistetes-Synergistaceae	Proteobacteria-Moraxellaceae	Chlorobi-Chlorobiaceae	Proteobacteria-Desulfovibrionaceae	Proteobacteria-Acetobacteriaceae	Firmicutes-Veillonellaceae	Proteobacteria-Pasteurellaceae	Proteobacteria-Oleiphilaceae	Firmicutes-Staphylococcaceae	Bacteroidetes-Cryomorphaceae	Proteobacteria-LS4-241	Firmicutes-Enterococcaceae	Proteobacteria-Coxiellaceae	Bacteroidetes-vadinHA21	Candidate_division_BRC1-unclassified	Proteobacteria-Phyllobacteriaceae	Firmicutes-Thermoactinomycetaceae	Firmicutes-Aerococcaceae	Deinococcus-Thermus-Thermus	Proteobacteria-wr0007	Proteobacteria-Desulfobacteraceae	Proteobacteria-Xanthomonadaceae	Firmicutes-Erysipelotrichaceae	Cyanobacteria-Chroococcidiopsis	Proteobacteria-Bdellovibrionaceae	Proteobacteria-SM2D12	Proteobacteria-Vibrionaceae	Firmicutes-PeH08	Proteobacteria-Hahellaceae	Bacteroidetes-NS9	Firmicutes-Listeriaceae	Proteobacteria-Chromatiaceae	Firmicutes-Bacillus	Bacteroidetes-Prevotellaceae	Bacteroidetes-unclassified	Acidobacteria-Holophagaceae	Bacteroidetes-env.OPS_17	Proteobacteria-Saccharospirillaceae	Bacteroidetes-Flammeovirgaceae	Proteobacteria-Legionellaceae	Proteobacteria-Cystobacterineae	Firmicutes-Heliobacteriaceae	Proteobacteria-Nitrosomonadaceae	Proteobacteria-Shewanellaceae	Firmicutes-Alicyclobacillaceae	Proteobacteria-Methylophilaceae	Spirochaetes-unclassified	Proteobacteria-Rhodobacteraceae	Planctomycetes-Planctomycetaceae	Proteobacteria-Ferrimonadaceae	Actinobacteria-Rubrobacterales	Firmicutes-uncultured	Actinobacteria-Actinomycetales	Proteobacteria-Candidatus_Hepatincola	Proteobacteria-Succinivibrionaceae	Verrucomicrobia-DEV007	Planctomycetes-Phycisphaeraceae	Proteobacteria-Helicobacteraceae	Lentisphaerae-unclassified	Candidate_division_OP10-unclassified	Proteobacteria-Xanthobacteraceae	Proteobacteria-Alteromonadaceae	Proteobacteria-Caulobacteraceae	Proteobacteria-Sphingomonadacea	Proteobacteria-Beijerinckiaceae	Proteobacteria-Bacteriovoraceae	Proteobacteria-Erythrobacteraceae	Firmicutes-unclassified	Proteobacteria-Aeromonadaceae	Proteobacteria-Kordiimonadaceae	Bacteroidetes-Rs-E47	Proteobacteria-Oceanospirillaceae	Proteobacteria-Rhodocyclaceae	Proteobacteria-Gallionellaceae	Bacteroidetes-Bacteroidaceae	Proteobacteria-Candidatus_Liberibacter	Proteobacteria-Ellin6055	Proteobacteria-Idiomarinaceae	Proteobacteria-Methylococcaceae	Proteobacteria-Neisseriaceae	Candidate_division_SR1-unclassified	Proteobacteria-Nannocystineae	Proteobacteria-Rhizobiaceae	Proteobacteria-Candidatus_Ruthia	Proteobacteria-Pseudoalteromonadaceae	Proteobacteria-MNH4	Verrucomicrobia-Opitutaceae	Proteobacteria-Campylobacteraceae	Actinobacteria-Solirubrobacterales	Bacteroidetes-Blattabacteriaceae	Chloroflexi-unclassified	Firmicutes-Peptococcaceae	Proteobacteria-Acetobacteraceae	Proteobacteria-Geobacteraceae	Bacteroidetes-Saprospiraceae	Firmicutes-Gracilibacteraceae	Acidobacteria-Acidobacteriaceae	Proteobacteria-Rhodobiaceae	Bacteroidetes-SB-5	Cyanobacteria-Calothrix	GOUTA4-unclassified	Deferribacteres-unclassified	Bacteroidetes-Cyclobacteriaceae	Candidate_division_TM6-unclassified	Proteobacteria-Shinella_genera_incertae_sedis	Proteobacteria-Halothiobacillaceae	Bacteroidetes-KD1-131	Bacteroidetes-Porphyromonadaceae	Proteobacteria-KA1	Bacteroidetes-S24-7	Bacteroidetes-BS11	Proteobacteria-Nautiliaceae	Candidate_division_TG-1-unclassified	Actinobacteria-Coriobacteriales	Deinococcus-Thermus-Deinococcus	Firmicutes-Eubacteriaceae	Proteobacteria-Halomonadaceae	Proteobacteria-JG37-AG-15	Proteobacteria-Syntrophobacteraceae	Chlamydiae-Simkaniaceae	Firmicutes-Lactobacillaceae	Bacteroidetes-M2PB4-65	Firmicutes-OPB54	Firmicutes-Family_XIV_Incertae_Sedis	Cyanobacteria-Rivularia	Firmicutes-Syntrophomonadaceae	Proteobacteria-M20-Pitesti	Firmicutes-Proteiniborus	Bacteroidetes-p-2534-18B5	Firmicutes-Family_XII_Incertae_Sedis	Lentisphaerae-Victivallaceae	Proteobacteria-0319-6G20	Chlamydiae-Parachlamydiaceae	Firmicutes-JTB215	Verrucomicrobia-unclassified	Nitrospirae-0319-6A21	Spirochaetes-Brachyspiraceae	OPS8-unclassified	Proteobacteria-Hyphomicrobiaceae	Proteobacteria-Methylocystaceae	Bacteroidetes-Flavobacteriaceae	Bacteroidetes-Rikenellaceae	Proteobacteria-Desulfomicrobiaceae	Actinobacteria-Acidimicrobiales	Proteobacteria-Pseudomonadaceae	Proteobacteria-alphaI_cluster	Firmicutes-Peptostreptococcaceae	Proteobacteria-Desulfuromonadaceae	Proteobacteria-Enterobacteriaceae	Proteobacteria-FukuN57	Proteobacteria-Brucellaceae	Firmicutes-Thermoanaerobacteraceae	Fusobacteria-Fusobacteriaceae	Proteobacteria-unclassified	Proteobacteria-Desulfohalobiaceae	Proteobacteria-LWSR-14	Firmicutes-Family_XIII_Incertae_Sedis	Proteobacteria-Sorangiineae	Firmicutes-PeH36	Proteobacteria-Aurantimonadaceae	Proteobacteria-Holosporaceae	Spirochaetes-Leptospiraceae	Cyanobacteria-unclassified	Acidobacteria-unclassified	NPL-UPA2-unclassified	Fusobacteria-Leptotrichiaceae	Deinococcus-Thermus-Truepera	Chloroflexi-Anaerolineaceae	Proteobacteria-Ectothiorhodospiraceae	Proteobacteria-CHAB-XI-27	Proteobacteria-Hydrogenophilaceae	Bacteroidetes-PeH15	Thermodesulfobacteria-Thermodesulfobacteriaceae	Firmicutes-Streptococcaceae	Proteobacteria-Fangia	Firmicutes-Leuconostocaceae	Proteobacteria-MN_122.2a	Proteobacteria-Bradyrhizobiaceae	Proteobacteria-Hyphomonadaceae	Proteobacteria-TJ1	Chrysiogenetes-Chrysiogenaceae	Proteobacteria-Sinobacteraceae	Bacteroidetes-Prolixibacter	Firmicutes-Planococcaceae	Proteobacteria-Anaplasmataceae	Proteobacteria-Granulosicoccaceae	Aquificae-Aquificaceae	Bacteroidetes-Rhodothermaceae	Proteobacteria-Methylobacteriaceae	Firmicutes-Lachnospiraceae	Proteobacteria-Alcaligenaceae	Bacteroidetes-Chitinophagaceae	Firmicutes-Paenibacillaceae	Verrucomicrobia-Puniceicoccaceae	Proteobacteria-Nordella	Firmicutes-Mycoplasmataceae	Proteobacteria-NB-1d	Bacteroidetes-SB-1	Proteobacteria-Oxalobacteraceae
B_diarrhea_047	1	0	290	0	0	0	2	6	0	126	0	0	0	0	0	0	4	0	0	0	0	2	0	0	32	0	0	0	0	0	0	0	0	36	0	13	0	0	0	1	1	0	102	0	0	0	0	0	0	72	0	23	0	0	0	467	0	0	0	0	31	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	23	0	11	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	0	16	1	6	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	80	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	3	4	0	0	0	253	0	0	0	6763	0	0	0	26479	0	1	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	606	0	0	2	1	0	0	0	1	1	1	0	0	0	0	1	51	2031	8	0	0	0	0	0	0	5	
B_diarrhea_048	1	0	248	0	0	0	2	3	0	138	0	0	0	0	0	0	6	0	0	0	0	4	0	0	22	0	0	0	0	0	0	0	0	9	0	15	0	0	0	5	6	0	202	0	0	2	0	0	0	12	0	87	0	0	0	147	1	0	0	0	18	0	0	0	0	1	0	18	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	129	0	9	0	0	4	0	0	0	0	3	0	0	0	1	0	2	0	0	0	23	0	4	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	11	0	72	0	0	0	4	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3887	0	0	0	6963	0	0	0	31811	0	1	0	0	0	0	0	0	0	8	0	0	1	0	0	0	0	0	0	0	1966	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	58	1583	3	0	0	0	0	0	0	3	
B_diarrhea_052	9	0	1236	0	0	0	83	20	0	981	0	0	0	0	0	3	15	0	0	0	0	79	0	0	50	0	0	0	0	0	1	0	0	50	0	66	0	0	0	41	7	0	4470	0	0	12	0	0	0	48	0	2165	0	0	0	733	5	0	0	0	29	0	0	0	0	5	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	533	0	6	0	0	0	0	1	0	0	7	0	0	0	0	1	2	0	0	0	36	1	12	0	0	0	0	5	0	1	0	1	0	0	0	2	0	0	1	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	0	1	0	0	0	1	7	1	435	0	0	0	5	0	0	0	0	0	0	0	0	13	0	0	1	0	0	0	0	0	0	4	1	0	0	0	3355	0	3	0	11334	0	0	0	20316	1	1	0	1	0	1	0	0	0	8	0	0	76	0	0	0	0	0	0	0	6143	0	6	0	2	0	0	0	1	0	1	0	0	0	0	8	195	234	5	0	0	0	0	0	0	1	
B_diarrhea_053	0	0	13	0	0	0	1	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	41	2	0	0	0	16	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	7037	0	0	0	26061	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	5962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	564	1	0	0	0	0	0	0	2	
B_diarrhea_054	0	0	33	0	0	0	15	6	0	1	0	0	0	0	0	0	4	0	0	0	0	5	0	0	12	0	0	0	0	0	0	0	0	3	0	83	0	0	0	17	0	0	31	0	0	10	0	0	0	14	0	7	0	0	0	194	3	0	0	0	16	0	1	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	9	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	1	0	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	102	0	2	0	5294	0	0	0	15299	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	27135	0	2	0	3	0	0	0	1	0	2	0	0	0	0	1	183	180	0	0	0	0	0	0	0	2	
B_diarrhea_055	0	0	47	0	0	0	0	3	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	36	0	0	0	2	0	0	7	0	0	4	0	0	0	0	0	1	0	0	0	16	3	0	0	0	13	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	5	0	7168	0	0	0	20866	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	11333	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	163	570	0	0	0	0	0	0	0	1	
B_diarrhea_056	0	1	36	0	1	6	25	32	0	171	0	1	0	0	0	0	21	0	0	0	0	23	4	0	116	0	18	0	0	0	0	0	0	25	0	50	0	1	0	75	34	0	4	0	0	0	0	0	0	34	0	2	0	0	0	340	19	0	0	2	47800	0	0	0	0	33	0	971	0	0	0	0	10	2	0	0	0	0	1	2	0	4	1	3	0	0	65	0	301	0	0	0	0	0	0	0	60	0	0	9	0	0	3	0	0	0	6	0	19	0	2	0	0	37	0	0	2	5	0	0	3	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	29	1	0	0	0	0	3	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	0	0	130	0	0	0	2134	0	0	0	2684	10	13	0	3	0	0	0	0	0	27	0	0	54	0	0	0	0	0	0	1	237	0	5	0	5	5	0	0	2	0	0	0	2	0	0	2	230	82	1	0	0	0	0	1	0	5	
B_diarrhea_end	0	0	212	0	25	0	149	252	0	0	0	0	0	0	0	0	20	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	542	0	0	0	0	0	5	0	0	0	9	10044	0	0	0	2	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	838	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	306	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	4	0	1829	0	0	0	82	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26913	2	0	0	0	0	4	0	0	0	
B_recovery_d004	0	1	176	0	39	0	61	681	0	0	0	0	0	0	0	0	19	0	0	0	0	56	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	29	0	31	0	0	0	0	0	86	0	0	0	0	0	5	0	0	0	5	5165	0	0	0	3	0	0	0	0	0	0	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	542	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	999	0	0	1	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	31	0	2422	0	0	0	74	0	0	0	67	0	6	0	0	0	0	0	0	5	0	0	0	0	0	0	0	3775	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	40575	4	0	0	0	0	3	0	0	0	
B_recovery_d005	0	0	68	0	23	0	40	13668	0	6	0	0	2	0	0	0	602	0	0	0	0	17	0	0	1	0	0	0	0	0	30	0	0	0	0	0	0	105	0	869	45	0	0	0	0	30	0	0	0	0	0	3	0	0	0	5	5423	0	0	0	2	0	0	0	0	0	0	7633	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	3	843	0	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	0	0	56	0	179	0	0	0	823	0	15	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	36	0	0	1	0	10	0	4768	0	0	0	507	3	0	0	76	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25967	633	0	0	1	0	1	0	0	0	
B_recovery_d006	0	0	113	0	259	0	14	11210	0	112	0	1	1	0	0	0	22	0	0	0	0	6	0	0	6	0	0	0	0	0	8	0	0	0	0	1	0	143	0	1552	6	0	1	0	0	84	1	0	0	0	0	8	0	0	0	3	1735	0	0	0	4	0	0	0	0	0	0	13895	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3310	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	333	0	165	0	0	0	376	0	4	0	0	0	0	16	0	0	0	0	10	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	0	0	1	0	4	0	1852	0	0	0	221	1	0	0	23	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4322	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	18691	295	0	0	0	0	0	0	0	0	
B_recovery_d007	7	0	42	0	94	0	26	17693	0	144	0	0	2	0	0	0	82	0	0	3	0	5	1	0	0	0	0	0	0	0	5	0	0	0	1	0	0	32	0	495	42	0	0	0	0	224	0	0	0	0	0	8	0	0	0	0	728	0	0	0	3	0	0	0	0	0	0	10174	0	0	0	0	49	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	929	0	0	0	1	4	0	0	0	0	0	1	0	3	0	0	3	0	0	0	0	0	0	0	0	0	19	1	1	0	0	0	0	125	0	63	0	0	0	91	0	5	0	0	0	1	8	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	2	0	10	0	2875	0	0	0	37	1	0	0	21	0	25	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1712	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	19329	130	0	0	0	0	2	0	0	0	
B_recovery_d008	0	0	490	0	19	0	0	17954	0	25	0	0	3	0	0	0	43	0	0	1	0	0	0	0	0	0	0	0	0	0	14	0	0	0	3	0	0	21	0	1054	6	0	0	0	0	10	0	0	0	0	0	10	0	0	0	0	613	0	0	0	4	0	0	0	0	0	0	15265	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	33	0	78	1	0	0	63	0	5	0	0	0	0	7	0	0	0	0	18	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	99	0	0	0	0	45	0	348	0	0	0	10	0	0	0	13	0	1	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19295	137	0	0	0	0	0	0	0	0	
B_recovery_d009	4	0	430	0	2	0	0	18939	0	0	0	0	2	0	0	0	17	0	0	3	0	4	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	8	0	166	0	0	0	0	0	14	1	0	0	0	0	6	0	0	0	0	107	0	0	0	1	0	0	0	0	0	0	17808	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	17	0	48	1	0	0	19	0	2	0	0	0	1	1	0	0	0	0	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	84	0	105	0	0	0	5	0	0	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9210	12	0	0	0	0	0	0	0	0	
B_recovery_d010	1	0	712	0	4	0	0	20210	0	6	0	0	0	0	0	0	113	0	0	1	0	0	0	0	0	0	0	0	0	0	78	0	0	0	2	1	0	56	0	1988	7	0	0	1	0	1	0	0	0	0	0	5	0	0	0	0	366	0	0	0	6	0	2	0	0	0	0	57214	0	0	0	0	374	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	127	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	0	0	0	39	0	219	4	0	0	173	0	5	0	0	0	0	46	1	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	302	0	0	1	0	188	0	4784	0	0	0	520	4	1	0	14	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8682	139	0	0	0	0	0	0	0	0	
B_recovery_d013	4	0	2117	0	4	0	9	7169	0	2	0	0	0	0	0	0	4701	0	0	0	0	8	0	0	0	0	0	0	0	0	21	0	0	0	1	0	2	0	0	90	1	0	0	0	0	24	1	0	0	0	0	13	0	0	0	2	1830	0	0	0	9	0	0	0	0	0	0	28606	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	8	0	77	0	0	0	256	0	3	0	0	0	0	1943	0	0	0	0	10	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	20	0	0	0	0	784	0	4872	0	0	0	45	1	0	0	20	0	8	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1058	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	6449	20	0	0	0	0	1	0	0	0	
B_recovery_d015	0	0	362	0	33	0	5	11255	0	1	0	0	5	0	0	0	1822	0	0	0	0	80	0	0	0	0	0	0	0	0	228	0	0	0	0	0	1	34	0	205	1	0	0	0	0	155	0	0	0	0	0	2	0	0	0	3	1036	0	0	0	5	0	0	0	0	0	0	10253	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	11646	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	63	0	1192	6	0	0	664	0	0	0	0	0	0	64	0	0	0	0	1	0	1	0	0	0	0	0	2	0	0	0	0	0	0	4	279	0	0	1	0	909	0	3363	0	0	0	30	0	0	0	87	0	9	0	0	0	2	0	0	0	0	0	0	0	0	1	0	3241	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	7367	42	0	1	0	0	2	0	0	1	
B_recovery_d017	0	0	1649	0	11	0	0	15892	0	6	0	0	3	0	0	0	286	0	0	0	0	21	0	0	0	0	0	0	0	0	242	0	0	0	1	0	1	7	0	457	1	0	0	0	1	6	2	0	0	0	0	1	0	0	0	1	514	0	0	0	2	0	0	0	0	0	0	13112	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	48	0	564	3	0	0	177	0	2	0	0	0	1	161	0	0	0	5	9	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	199	0	0	1	0	410	0	259	0	0	0	0	0	0	0	18	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	20184	23	0	0	0	0	2	0	0	0	
B_recovery_d025	1	0	831	0	46	0	0	29376	0	72	0	0	0	0	0	0	289	0	0	2	0	28	0	0	2	0	0	0	0	1	1364	0	0	0	4	1	3	109	0	766	2	0	0	1	0	26	0	0	0	0	0	3	0	0	0	0	699	0	0	0	2	0	0	0	0	0	0	19706	0	0	0	0	18	2	0	0	0	0	0	0	0	291	0	0	0	0	2	0	332	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	2597	0	0	0	1	0	2	0	0	0	0	0	0	34	0	0	0	9	0	0	0	8	0	0	0	0	4	0	15	0	0	0	0	63	0	30	18	0	0	150	0	0	0	0	0	0	19	0	0	0	10	5	0	0	0	0	0	0	0	1	2	0	0	2	0	0	16	278	0	0	0	0	313	0	115	0	0	0	9	0	0	0	16	0	4	0	0	0	27	1	0	0	0	1	0	0	0	0	1	7	0	3	0	0	0	0	0	0	10	0	1	0	0	1	0	10957	38	5	0	4	0	0	0	0	0	
B_recovery_d031	0	0	3005	0	49	0	2	18778	0	5	0	0	0	0	0	0	1849	0	0	1	0	9	0	0	0	0	0	0	0	0	186	0	0	0	2	0	0	20	0	317	0	0	0	0	0	27	0	1	0	0	1	1	0	0	0	0	1539	0	0	0	4	0	0	0	0	0	0	24510	0	0	0	0	23	0	0	0	0	0	0	0	0	220	0	0	0	1	9	0	302	0	0	0	0	0	0	0	0	0	0	0	0	383	0	0	0	12	0	0	859	0	0	0	0	0	3	0	0	0	0	0	0	22	0	0	0	0	0	0	0	1	0	0	0	0	3	0	4	0	0	0	0	22	0	36	9	0	0	92	0	1	0	0	0	0	72	0	0	0	17	6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	89	0	0	0	0	828	0	343	0	0	0	0	0	0	2	34	0	7	0	0	0	5	0	0	0	0	0	0	0	0	1	0	7	0	2	0	0	0	0	0	0	5	0	0	0	0	0	0	9793	11	1	24	1	0	1	0	0	0	
